Meshblock,201407,201408,201409,201410,201411,201412,201501,201502,201503,201504,201505,201506,201507,201508,201509,201510,201511,201512
0650200,,,,,,,,,,,,,2,,1,,,
0650402,,,,,,,,,,1,,,,,,,,
0650600,,,,,,,,,,,,,1,,,,,
0650700,,,,,,,,,,,,,1,,,,,
0650800,,,,,,,,,,,2,,,1,,,,
0650900,,,,,,,,,,,,,,,,,,1
0651000,,,,,2,,1,,,,1,,,,,,,
0651202,,,,,,,,,,,,1,,1,,,,
0651203,,,,,,,,,,,,,,1,,,,
0651300,,,,,,,,,,,1,,,,,,,
0651400,,,,,,,1,,1,,,,,,,,,
0651600,,,,,,,,1,,,,,,,,,,
0651800,,1,,,,,,,,,,,,,,,,
0652200,,,,,,,,,1,,,,,,,,,
0652400,,,,,,,,,,,1,,1,,,,,
0652500,,,,,,,,,1,1,,,,,,,,
0652600,,,,,,,,,,,,1,,1,,,,
0652700,,1,,,,,,,,,,,,1,,,,1
0652802,,,,,,,,,,,,,,1,,,,
0652900,,,,,,,,1,1,,,,,,,,,
0653001,,,,,,,,,1,1,,,,,,,,
0653200,,,,,,,,,,,,,1,1,,,,
0653300,,,,,,,,,,,,,,,,,,1
0653400,,,,,,,,,,,,,,,,,,2
0653601,,,,,,,,,,,,,,,2,,,
0653602,,1,,,,,,,,,,,,,,,,
0653603,,,,,,,,,,,,,2,,,,,
0653800,,,1,,,,1,,,,,,,,,,,
0654000,,,,,,,,,,,,,1,,,,,
0654400,,,,,,1,,,,,,2,2,,,,,
0654600,1,,,,,,,,,,,,,,,,,
0654700,,,,,,,,,,,,,1,,,,,
0654800,,,1,,,,,,,,,,,,,,,
0654907,2,,,,,,,,,,1,,,,,,,
0655002,,,,,,1,,,,,,,,,,,,
0655101,,,,,,,,,,,,,,,,,,1
0655103,,,,,,,,,,1,,,,,,,,
0655301,,,,,,,,,1,,,,,,,,,
0655400,,,,,,,1,,,,,,,,,,,
0655600,,,,,,,,,,,,,,,1,,,
0655701,,,1,,,,,1,,,,,,,,1,,
0655800,,1,,,,,,,,,,,,,2,,1,
0655900,,,1,,1,,,,,,,,,2,,,,
0656000,2,,,,,,,,,,,,,2,,,,
0656101,,,1,,,,,,,,,,,,,,,
0656102,1,,,,,1,1,,,,,,1,1,1,,,1
0656200,1,1,1,,,,,,,,,,,,1,1,,
0656301,,,1,,,,,2,,1,,,,,,,2,1
0656401,1,,,,,,,,,,,,,,,,,
0656402,1,,,,,,,,,,,,,,,,,
0656500,,,1,,,,,,,,,,,,,,,1
0656600,1,,,,,,2,,,,,1,,2,1,,1,
0656700,,,,,,,,,,,,,,,,,2,
0656800,,2,,,,,,1,,1,,,,,,,2,
0656900,,,,,,,,,2,,,,,,,,,
0657000,,,,,,,,,,,1,,,,,,,
0657100,2,,2,,1,1,,1,,,1,2,,1,,,,1
0657200,2,,,1,2,3,2,,,,3,1,1,,,1,,
0657300,,,3,,,1,,,2,,,,,,,1,,
0657400,3,,1,,,,,,1,,,,,,,,,1
0657500,,,1,,,,,,1,,2,,1,2,,2,,
0657601,,,1,,,,1,,,,,,,,1,,,
0657602,,,,,,,,1,,,,,,,1,,,
0657700,1,,,,,,1,,,,1,,,1,,,4,
0657800,,2,,,,,,,,,,3,,,,,1,1
0657900,,1,,,,,,,2,1,,,,,,1,1,1
0658000,,,,,,,,,,,1,,,,,,,
0658100,,,,,,,,1,,1,,,,,,,,
0658201,,2,,,,,1,1,,,,,,,1,,,
0658300,1,,1,,,,,,,,,,2,,,,1,
0658401,,1,,,,,,,,,,,,,,,,
0658402,1,,1,,,,,1,,,,,1,1,1,,,1
0658500,1,,1,,,,,,,1,1,,,1,,,,1
0658600,,,,,1,,,,,1,1,1,1,1,,,,
0658700,,,,,,,,1,1,,,,,,,,,
0658800,,,,,,1,,,,1,,,,2,,,,
0659000,,,1,,,,,1,,,,,,,,,,
0659100,2,1,1,,,,,,,,2,,2,,1,,,1
0659200,,,,1,,,,,,,1,,,1,,,1,4
0659300,,,,,,,,,,,2,,,,,,1,
0659400,,,,,,1,,2,,,,1,1,1,1,,,
0659500,1,2,,,,,,,,,,,,,,,,
0659600,,,,,,,,,,2,1,,,,,1,,1
0659701,2,1,,,,2,6,3,,1,,,,1,,,,
0659702,,,,3,1,1,,,,,1,1,2,,1,,,
0659800,,,,,,,2,1,,,,1,,,,,,
0659900,,,1,,,,,,,,,,,,,1,1,2
0660000,,,,,,,,,,,,,1,,,,1,2
0660100,,1,1,,,2,,,,,,,,,1,1,,1
0660200,,,,,,,,,,,,1,1,1,,,,1
0660300,,,,,,,,,,,,1,,,1,,,
0660400,1,,,,,,,,,,,,1,,1,,,
0660500,,,1,,,1,2,,,,,,,,1,,1,
0660600,,,1,,,,,,,,,,,,,,,
0660700,,,,1,,,,,,,,,,1,1,,,
0660800,1,,,,,,,,,,,,,,,,,1
0660900,,,1,,,,,,,,,,,1,,,,
0661000,1,,3,1,1,,,,,,,,,3,,,1,1
0661100,,1,,2,,,,2,2,,,,,,1,,1,
0661200,,,2,,,1,,,1,,,,,,,,,1
0661300,,,,,1,,,,,,,,,1,,,,
0661400,,,,,,,,,,,,,1,,,1,,1
0661500,,,,,,,,1,,,,,,,,,,
0661600,,1,1,,,1,,,1,,,1,,1,1,,,
0661700,,3,,,1,2,3,,,,1,,,1,1,,,1
0661800,,,,2,1,,,,,,,2,,1,4,,,
0661900,,,,,,,,,,1,,,,1,,1,1,
0662000,,,,,1,1,2,,,,,,,,,1,,1
0662100,1,1,3,,,,,,3,,3,1,2,1,1,1,,2
0662200,,1,,,,,,,1,1,,,,2,2,,,
0662300,1,1,1,1,1,,,2,2,2,1,1,,2,1,4,,
0662400,,,,1,,,2,,1,,,3,,,,,,
0662500,1,1,,,1,2,,,1,,1,,2,3,1,2,,
0662601,,,2,,,,,,,,,,,,,1,,
0662602,,,,,,,,,,,,1,1,,1,,,
0662700,,2,,,,,,,,3,,,1,,,,3,2
0662800,2,,,,,1,,,,,,,,,1,,,1
0662900,1,,,,,1,,,,,1,,3,2,1,,,
0663000,,1,,,,2,3,,1,,1,,2,2,2,,,1
0663100,,,1,,,,,,,,1,1,,3,1,,,2
0663200,,,,,1,,,,1,1,,,1,1,,,,
0663300,,,,1,,1,1,,,1,,,,1,,,,
0663400,,2,,,,,,,1,,,,,,,,,
0663500,,,,,,2,1,,,,2,1,,3,1,,,
0663600,1,,,,1,1,1,4,3,1,,1,1,,,1,4,
0663700,,,,,,,,,1,,,,1,,,,,
0663800,2,2,,1,3,1,7,7,3,,,1,,1,,2,2,1
0663900,,,,,1,,1,3,1,1,,,1,2,,,,
0664000,1,,1,,1,1,1,,,1,,1,,,,,1,2
0664100,,,1,,,1,,,,,,,,1,1,2,,1
0664200,1,,,,,,,,,,,,,,,,,
0664300,,,,,,,,,,,,,,,,,,1
0664400,1,2,,2,,1,,,,1,1,,,,,,,
0664500,,2,,,1,1,,,,2,1,,1,1,,,1,
0664600,2,,,,1,,,1,,,,1,,1,,,1,
0664700,,,1,,,,,,,,1,,,,,,,1
0664800,,,,,,,,,,,,1,,,,,,
0664900,,,,1,,,,2,,,,,,1,,,1,
0665000,,,,,,2,2,,,1,,,1,,1,1,1,
0665101,1,,,,,,,3,,,,,,,,,,1
0665102,,,1,,,,,,,,1,,,,,,,1
0665200,,,1,1,,,,,,,,,1,,,,,
0665300,,2,,,,,1,,,1,,,,,2,1,1,1
0665400,,,,,,,1,,,,1,,3,,,1,,
0665500,1,,1,1,,,,1,,1,,,5,3,,1,,
0665601,,,1,,,,,,,,,,,,,,,
0665602,,,2,,1,1,,,,2,2,,,1,,,,
0665700,1,1,,1,3,,2,1,,,2,1,,,2,1,,1
0665800,,,,,,,,,,,,,,,,,,1
0665900,,,1,2,,,1,,,,,1,2,,,3,3,
0666100,,,2,,1,1,,,,,,,2,,,1,,
0666200,,2,,,,,,2,,,,,,,,,,1
0666301,,1,,,,,,2,,,,,1,,,,,
0666302,,,,,,,1,,1,,,,,,,,1,
0666400,,,,,,,,,,,,,,,1,,1,
0666500,,,,,1,,,,,,,1,1,,,,1,
0666700,1,,,1,,,,,,1,1,3,1,,,4,1,2
0666800,,1,1,3,2,,3,3,1,,,3,,2,1,,2,
0666900,1,1,,2,,2,,3,1,1,1,,,,,,1,2
0667000,,,,,,,,,,,,,,,,1,,
0667100,,1,,1,,,1,1,,,,,,,,,,
0667200,,,,,1,,1,,,,,1,,,,,,
0667300,,,,,,,,,1,,,,,1,,,1,
0667400,,,,,,,,,3,,4,2,,,,,,
0667500,,,,,1,3,1,4,,,1,,,,,,,
0667601,1,,,,,,,,,,,,,,,,3,
0667602,,,4,1,,1,2,1,,,,,,,,,,
0667700,1,,,1,,,1,,,,,,3,,,1,1,
0667802,,,,,2,1,,,,,,1,1,,,1,,
0667900,,,,,2,1,,,2,2,,,,,,,,
0668000,2,,2,,,,,,1,4,,,,,,,,
0668100,,1,,,1,,,,1,1,,,,,,,1,
0668200,,,,,,1,1,,,,,,,2,,,,
0668300,,,1,1,,,,,,,,,,,,,,2
0668400,1,,,,1,,,1,,,1,,,,,,1,
0668600,,,1,,,,,2,,,,,,,1,,,
0668700,,,,,,,,1,,,,,3,,,,1,
0668801,,,,,,,,,,1,,,,,,,,
0668901,,,,,,,,,,,,,,1,,,,
0668902,,,,,,,,,,,,,1,,,,,2
0669000,,,,,,,,1,,,,,,,1,,,
0669100,,,,,,2,,,,,,,,,,,,1
0669200,,1,,1,,,,1,,1,,,,,,,,
0669300,,,,,,,,,,1,,,,,,1,,
0669401,,,,,,2,,,,,,,,,,1,,
0669601,,,,,,,,,,,,,1,,,1,1,
0669602,,1,,,,,,,1,,,,,,,,,
0669800,,1,,,,,1,,1,,1,1,,,,,1,
0669900,,,,2,1,1,,,,,1,,,,,1,,
0670000,,,1,,1,,1,2,,,,2,,,,,,
0670100,,,,,,,,,,1,,,,,,,1,
0670200,1,,,,,,,,,,,,,2,,,,
0670300,,,,1,,,,,,,,,,,,,,
0670400,,,,,,1,,,,,,,,,,,,
0670500,,1,,,,,,,,,1,,,,,,,
0670600,,,,,,,1,,,2,,,,1,,,,
0670700,1,1,1,,3,,,1,,1,,1,1,2,1,,,1
0670801,,,,1,,,,,,,,,,,,,,
0670901,,,,,,,,,,,,,,1,1,1,2,1
0670902,1,,,1,,,,,,,,,,,,,,
0670903,,,,,,,,,,,,,1,,,,,
0671000,,,,,,,,,,1,,,,,,,,
0671100,,,,,,,,,,,1,,,,,,,
0671200,,,,,,,,,1,1,2,,,,,,,
0671300,,1,1,1,,,,,,1,,,,,,,,
0671400,,,1,1,,2,,,,,2,,,1,,1,,
0671501,,,,,1,,,,,,,,,,,,,
0671502,,1,,2,,,1,,,1,,,,,,,,
0671503,,,,,,,,,,,,,,,,1,,
0671600,,,,4,2,,,,,,,,,,1,3,,
0671700,,1,,,,,,,,2,,,,,,,1,
0671801,,,,,1,,,,,,,,,,,,,
0671804,,,,,,,,,,,1,2,,,,,,
0671900,,,,1,,,,,2,1,1,,,,1,1,1,
0672001,,,,,,,,,1,,,1,,,,,,
0672002,,,,,,1,,,,,,,,,,,1,
0672003,,1,,1,,,,2,,,1,,,,,,,
0672004,,,,1,,,,,,,,,,1,,,,
0672101,1,,,,,,,,,,,,,,,,3,
0672103,,1,,,,1,1,,1,,,,,,,2,1,
0672104,,1,,1,,,,,,,,,,,,,,
0672200,,,,,,,2,,1,2,1,,,,,,1,
0672300,,,,,,1,1,,,,,,,,,,2,
0672400,,,,,2,1,1,,,,,,2,,1,,,
0672500,,,1,,1,,,,,1,,1,1,1,,,1,
0672600,,,3,,,,1,,,,,1,,,,,,
0672700,,1,,,,,,2,3,1,,1,,,3,,1,
0672801,,,1,,,,,,,,,,2,,,1,,1
0672802,,3,,,,,,,,,,,,,,,,
0672900,,1,,,,,,,,,,,1,,,,,
0673000,,,,,,,1,,,,,,,,,,1,
0673100,,1,,,,1,,,,1,,,,,1,1,1,
0673201,,1,,1,1,,,,,,,,,,,,1,1
0673202,1,,,,1,,1,,,,,5,2,1,,1,,
0673203,,1,,,3,2,,,1,,,,,,,,1,
0673301,2,,1,2,,,,2,,,,,2,,,,1,1
0673302,1,1,1,,,,,,1,,1,,1,,,,,1
0673303,,2,1,,,,,,1,,1,1,1,,,,2,2
0673401,,,,,,,,,,,,,,1,,,,
0673402,,1,,1,,,,,,,,1,,,,1,,
0673500,,,3,,,1,2,,1,,1,,,,1,,1,1
0673600,,,,,,,,1,2,,,3,,,2,,,
0673700,,2,,,3,,,1,,,,2,1,,,1,1,
0673800,,1,,,,1,,,,,,,,2,1,,,
0673900,,,,,1,,,,,,,1,1,1,,,,
0674000,,,,,,,,,,,1,,,,,,,
0674100,,,,,,1,,,1,3,,,,,,,,
0674200,,1,,,1,,,,2,,,,2,2,,,,
0674300,,,,,,,,,,1,,,,,,,,
0674400,,,,,,,,,,,,,,1,,,,
0674500,1,,,2,,2,,1,,1,,,,2,3,1,,
0674600,,1,,,,1,,,,1,1,,,,2,2,2,
0674700,,,,1,3,1,,,1,,4,2,,,,,,
0674800,,,,,,,,,,,1,,,,,,,
0675000,,1,,,,1,,,1,,,2,,3,,,,
0675100,,,,,,,,,,,,1,,,,,,
0675200,,,,,1,,,,1,1,,,,1,,,,
0675300,,,,,,,,,,,,,,,1,,,
0675400,,,,,,,1,,,,,,1,,1,,,
0675600,,,,1,1,,,,,,,,,,,,1,
0675700,,,,,,,1,,,,,,,,,,,
0675803,,,,,,,,,,1,,,,,,,,
0675901,,,,,,,,,,,,,2,,,,,
0675904,,,,1,,,,,,,,,,,1,,,
0676000,,,,,,,1,,,,,,,,1,,,
0676103,2,,,,,,,,,,,,,,,,,
0676104,1,,,,,,,,,,,,,,,,,
0676200,,,,,,,,2,,,1,,,,,,,
0676403,,,,,,,,,2,,,,,,,,1,
0676500,1,,,,,,,,,,,,,,,,,
0676602,,,1,,,,1,,,,,,,,,,,
0676603,,,,,,,,1,1,,,,,,1,,,
0676900,,,,,,1,,,1,,,,,,,,1,
0677000,,,1,,2,,,,,1,,,,,,,,
0677100,,,,,,,,,,,1,,,,,,2,
0677200,,,,,,,,,,,2,,,,,,,
0677300,,,,,2,,,,,,,,,,,,1,
0677501,,,1,,,1,,,,,,,,,,,,
0677502,,,,,,,,,,,,,,,,,1,
0677503,,,,,,,,,,,,,1,,,,1,
0677504,,,,,,,,,,,,,,,,1,,
0677505,1,,,,,,,,,,,,,,,,,
0677600,1,,,,,,1,,,,,,,,,,,
0677700,,,,,,,,,,,,,,,,,2,1
0677901,,,,1,1,1,,,,,,2,,,1,,,
0677902,,,,,1,,2,,,,,2,,,,,,
0677905,,,,,,,,,,,,,1,,,,,
0678001,,,,,,,,,,,1,,,,,,,
0678004,,,,,,1,,,,,,,,,,,,
0678100,,,,1,1,,,,,2,,1,,1,,,,
0678200,,,,,,1,,,,,,,1,,,,,1
0678601,,,,,,,,,,,,,1,,,,,
0678801,,,,,,,,,,,1,,3,,,,1,
0678900,,,,,,1,1,1,1,,,,1,2,,,,
0679100,,,,,,,2,,,,,,,1,1,,,
0679200,,,,,1,,,,,,,,,1,,,,
0679301,,,1,,,1,2,,,,,1,,,,,,
0679304,,,,,,,,,,,,,,,,,1,2
0679307,,,,,1,,,,,,,,,,,,,
0679308,,1,,,,,,,,,,,,,,,,
0679311,,,,,,,,,,,,,1,,,,,
0679500,1,,,,,,,,,,,,,,,,,
0679600,,,,,,,,,,,1,,,,,,,
0679801,,,,,,1,1,,,,,,,,,,,
0679802,,,,,,,,,1,3,,,,,,,,
0679804,,,,,,,,1,,,,,,,,,,
0679806,,,1,,,,,,,,,,,,,,,
0679807,,,,1,,,,,,,,,,,,1,,
0679808,,,,,,1,,,,,,,,,1,,,
0679809,1,,,3,,,,,,,,,,,,,,
0679810,,,,,,,1,,,,,,,,,,,
0679811,,,,,,,,,,,2,,,,,,,
0679812,,,,,,,,,,,,,,,,1,,
0679813,,,,1,,,,,,,,,,,,,,
0679900,,,,,,,1,,,,,,,,,2,,
0680001,,,,,,,,,,,,,,,,1,,1
0680200,,,,,,1,,,,,,,,,,,,1
0680300,,,1,,,,1,,,,,,,,,1,,
0680402,,,,,,,,,,,,,,,,,1,
0680501,,,1,1,,,,,,,,,,,,,,
0680502,,,,,,,1,,,,,,,,,,,
0680601,,,,,,,,,,,,1,,,,2,,
0680602,,,,,,1,,,,,,,,,,,,
0680705,,1,2,,,,,,,,,,,,,,,
0680706,,,,,2,,1,,,,1,,,,1,,,
0680709,,,,,,,,,2,,,,,,,,,
0680714,,,,,1,,,,,,,,,,,,,
0680716,,,,1,,,,,,,,,,,,,,
0680718,,,,,,,,,,1,,,,,,,,
0680720,,,,,,,,,,,,,,,,,,1
0680721,1,,,,,,,,,,,1,,,1,,,
0680724,,,,,,2,,,1,1,,,,,,,,
0680726,,,,,,,,,1,,,,,,,,,
0680727,,,,,,1,2,1,,,,,,,,,,
0680801,,,1,,,,,,,2,1,,,,,,,
0680805,,1,,,,,,,,,,,,,,,,
0680807,,,,,,,,1,,,1,,,1,,,,
0680808,,,,,1,,2,,,,,,,,,,,
0680809,,,,1,,,,,,,,,,,,,,
0680810,,,,,,,,,,,,,,,,1,,
0681103,1,,,,,,,,,,,,,,,,,
0681203,,,,,,1,,,,,,,,,,2,,
0681210,1,,,,,,,,,,,,,,1,,,
0681211,,,,,,,,,,,1,,,,,,,
0681214,,,,,,3,,,,,,,,,,,,
0681215,,,,,,,,,,,,,,,1,1,,
0681217,,,,,,,,,,,,1,,,,,,
0681218,,,,,1,,,,,,,,,,3,,,
0681303,,,,,1,,1,,,,,,,1,1,,,
0681304,1,,,,2,,1,,1,,2,2,,,,,,
0681308,1,,,,1,,,,,,,,,,,,,
0681309,,,,,,,,,1,,,,,,,,,
0681311,,,,,,,,,,,,,,,,1,,
0681317,,1,,,1,,,,,,,,,,,,,
0681318,,,,,,,,,,,,1,,,,,,
0681319,,,1,,,,,,,,,,,,,,,
0681320,,,,,,,,,,,,,,,,2,,
0681321,,,,2,,,1,,,,,,,,,,,
0681323,,,,,,,,,,,,,,,2,,,
0681324,1,1,2,1,,,1,2,1,,,1,,2,,1,,
0681325,,,,,,,,,,,,,,,,,1,
0681326,,,,,,,,,,,,,,,,,1,
0681327,,,,,,1,,,1,,,,,,,,,
0681329,,,1,,,,,,,,,,,,,,,
0681330,,,,,,,,,,,,,,,,,1,
0681331,,,,,,,,,,1,,,,,,,,
0681332,,,,,1,,,,,,,,,,,,,
0681333,,,,,,,,,,,,,,,,1,,
0681334,,,,,,,,1,,,,1,,,,,,
0681337,,,,2,,,,,,,,,,,,,,
0681338,,,,,,,,,,,,1,,,,,1,
0681400,,1,,,1,,,1,,,,1,,,,,1,
0681500,,1,,,1,,,2,,,1,2,,,,1,1,
0681600,,2,,,,,,,,,,1,,,,,,
0681700,,,1,,,,,,,,,,1,,1,,2,
0681800,,,,,,,,,,,1,,,,,,,
0681900,,1,,,,,,2,,,,,,,2,1,,
0682000,,,,,,,,,,,,,,,,1,,
0682100,,,,,,,,,,,,,,,,,,1
0682200,,,,,,1,,,,,,,,,,,,
0682301,,,,1,,1,,,,,,,,,,,1,
0682400,,,1,,,,1,,,,,,,,,,,
0682500,,,,,,,,,,,1,,,,,,,
0682600,1,,,,,,,1,,,,,,,,,1,
0682700,1,,,,,,1,,,,,,,,,1,,
0682800,,,1,,,,,,,,1,,,,,,,
0682900,,,1,,,4,,,,,,1,,,,,1,
0683000,,,1,,1,1,1,,1,2,1,,,,,,,2
0683100,,,,,1,,,,,,,,,,,,,
0683200,,,,,,,,,,,,,,,1,,,3
0683300,3,,2,2,,,,,1,5,3,2,,,,,1,
0683400,,1,,,,,,,,,1,1,,,,,,
0683500,,,,3,,,,,,,1,,,,2,,2,
0683800,,,,1,,,,1,,,,,,,,,1,
0683900,,,,,,4,,,,,,1,,,,,,
0684000,2,2,2,,1,1,4,5,4,3,3,3,1,,1,,,4
0684400,,,,,1,,,,,,,,,,,,,
0684500,,,,,,1,,,,,,,,,,,,
0684601,,2,,,,,1,,1,,,,,1,,1,,
0684602,,,,,,,,,2,,,,,,1,,,
0684800,,1,1,1,,1,1,,1,,,,,,,,,
0684900,1,,,,,,,,,1,,,,,,,,
0685000,,3,,,2,,4,1,1,2,,,1,,1,1,2,
0685100,,,,1,2,,,,1,1,,,,,,1,1,
0685200,,,,,,1,,1,,,,,,,,,,
0685300,,,,,,,,,,,,,,,1,,,
0685500,,,,,2,1,,,,1,,,,1,,,,1
0685600,,,,,,,,2,,,,,,,,,,
0685800,,,,,,1,,,,,,,,,,1,,
0685900,,,,1,,,2,,,,,,,,1,,,1
0686000,,,,,1,,3,1,1,2,1,,,,,,1,
0686100,,,,,,,,,,,,,,,,1,1,
0686200,,1,,,,,,,,,,1,1,,,,,
0686300,,,,,,,,,,,1,,,1,,,1,
0686400,,,,2,,2,,1,,,,,,,,,,
0686502,,,,,,,,,,,,,,,,,,2
0686600,,,,1,3,1,2,,1,,,,3,,3,,,1
0686700,5,1,,1,,,,,,,,1,,1,,,,
0686800,,1,,2,1,3,2,1,1,3,,,1,,1,,,
0686900,1,4,,,2,,,,,,1,,,,,,,2
0687002,1,,,1,,,,4,,,,,,,,,1,
0687003,,,,,,,1,,,,1,,,,,,,
0687004,,,,,,,,,,1,,,,,,,,
0687102,,,,,,,,,,1,,,,,,,,
0687300,,,,1,,1,,,,,1,,1,,,,,
0687401,,,,,,1,,,,,,,,,,,,
0687402,,,,,,,,,1,,,,,,,,,
0687600,,,1,,,,,1,,,,,,,,,,
0687700,1,,,,,,,,,,1,,3,,,,1,
0687801,,,,,,,3,,,1,2,1,1,,,1,2,
0687802,,,,,,,,,,1,,,,,,,,
0687900,,,,,,,,,,,,,1,,,,1,
0688101,1,,,,,,1,,,1,,,1,,1,,1,
0688102,,,,,1,,,,,,,,1,1,,1,,
0688200,1,,,,,,,,2,,,,,,,,,
0688300,,,,1,,1,,1,,,,,2,,,,1,
0688400,,,,,,,,,1,1,,,2,,1,,,1
0688500,,,,,,,,,,,,,1,,,,,
0688600,,,,,,1,,,,,,,,,,,,
0688700,,,1,,,,,,,,,,,,,,,
0688800,,,,1,,,,,,,,,,,,1,,
0688900,,,,,,,,,,,,,,,,,,2
0689000,,,,,1,,,1,,,,,,,,,,
0689100,,,,,,,,,,,,,,,,,,1
0689200,,,,,,,1,,,,,,,,,,1,1
0689300,,,,,,,,,,,,1,1,2,,1,,
0689400,,,,,,,,,,,,,,,1,,,
0689600,,,,,,,,,1,,,,2,,,,,1
0689800,,1,,,,,1,,,,1,,,,,,,
0689900,,1,,,,,,,,,,,,,,,,
0690000,,1,,,,,,,,,,,,,,,,
0690100,,,,,,,,,,1,,1,,1,,,,
0690200,,2,,,,,,,,1,,,,,,,,
0690300,,,,,,,,,,1,,,,,,1,,
0690400,,,,,,,,,,1,,,,,,,,1
0690500,,,,,,,,,,,,,1,,,,1,
0690700,,,,1,,3,,,,,,,,,,,1,1
0690900,,,1,1,,,,,,,,,,,,,,
0691000,,,1,,,,,,,,,1,,,,,,
0691101,,,,,,,,,,,,,,1,,,,1
0691102,,,1,,,,,,,,3,1,,,,,1,
0691104,,1,,,,,,,,,,,,,,,,
0691202,,,,,,,,,,,,,,,,1,,
0691203,,,,,,1,,,,,,,,1,,,,
0691300,,,,,,1,,,,,1,,,,,3,,1
0691400,,,,,,,,,,,,,,,,,1,
0691500,,,,,,,,,,,1,,,,,,,
0691600,,,,,,,,,,,,,2,,,,1,
0691800,,,,,,,,,,,,,,1,,,,
0691900,,,,,,,,,,,,,,1,,,,1
0692000,,,,,,,,,,,,,,,,,,1
0692100,,,,,,,1,,,,,,,,1,,,
0692201,,,,,,,,,,,,,,,1,,,
0692301,,,,,,,,,,,,,,,,,1,
0692302,,,,,1,,,,,,,,,,,,,
0692600,,,,,,,1,1,,1,,1,,,,,,
0692802,,,,,,,,,,,,,,1,,,,
0692803,,,,,,,,,,,,,,,,,,2
0692900,,,,,,,,1,,,,,,,,,,
0693001,1,,,,,,,,,,,,,,,,,
0693100,,,,,,,,,1,,,,,1,,,,
0693200,,,,,,,,,,,,,1,,,,,
0693300,,,,,1,,,,,,1,,,,,,,
0693400,,,1,,,,1,1,,,,,,,,,,
0693600,,,,,,,1,1,1,,,,,,,,,
0693700,1,,,,,,,,,,,,,,,,,
0693802,,,,,,,,,,,,,,,,,2,
0693900,,,,,,,,,,1,,,,,,,,
0694100,,,,,2,,,,,1,,,,,,,,
0694200,,,,1,,,,,,1,,,,,1,,,
0694400,,,,,,,,,,,,1,,,,1,,
0694501,,1,,,,,,,,,,,,1,,,,
0694503,,,,,,,,,,,,1,,,1,,1,
0694600,,,,,,,1,,,,,,,,,,2,
0694700,,,,1,,,1,1,,1,,1,,,,,1,
0694800,,,1,1,,,2,1,1,1,,1,1,,2,,,
0694900,,,,,,,,,,,,,1,,,1,,
0695001,,,,,,,1,,,,,,,,,,1,
0695002,,,,,,,,1,1,2,,,,,1,1,,
0695200,1,,,,2,2,,4,1,1,,,2,,1,,,1
0695300,,,,,1,,2,,,1,,,,,,1,1,
0695400,1,,1,1,,,2,1,1,2,,,,,,,,1
0695500,,,,,,2,,,,,,,,,,,1,
0695600,,,1,5,2,2,1,1,,2,,,1,,,,1,
0695700,,,,,,,1,1,1,,,,,,,,,
0695800,2,,,,1,,,,1,,,1,2,,,,,
0695900,,,,,,,,,1,,,,,,,,,
0696101,,,,,,,,,,,,,,1,,,,
0696102,,,,,,,1,,,,,,,1,,,,
0696200,,,,,,,1,,,,,,,,,,,
0696301,,,,,,1,,,1,,1,,,1,,,,
0696302,,,,,,,1,,,,,,,,,,,
0696500,,,,,,,,,1,,,,,,,,,
0696701,1,1,,,1,1,,1,,3,,,,,,,3,
0696702,,2,,,,,,,,,,,,,,,2,
0696801,,1,,,,,,,,,,,,,,,,2
0696806,,,,,1,,,,,1,,,,,,,,
0696807,,,1,,,,,,,,,,,,,,,
0696809,1,,,,,,,,,,,,2,,,,,
0697200,,,,,,1,,,,1,,2,,,,,5,
0697300,,,,1,,1,,,,,,,,,,,,
0697400,1,,,,,,,1,,1,1,,,,,,,
0697500,,,2,,2,,2,,,,1,,,,,,,
0697700,1,,,,,,,,,,,,,,,,,
0697800,1,1,,,1,,,,,,,,,,,,,
0697900,,,,,,,,,2,,3,,,,,,,1
0698000,,,,,,,,,,,,,1,,,,,2
0698100,,,,,,,,,,,,,,,2,,,
0698200,1,,1,,,,,,2,,,,,,,,,
0698400,1,,,,,2,3,1,1,,,,,,,,,
0698500,,,,,1,,,,,,,,,,,,,
0698600,,,,2,,2,1,1,1,,,1,,,,,,
0698700,,,2,,1,1,1,,1,,1,,,,,,,
0698900,,,,,,,,,,,,,,,,,1,
0699300,,,,1,,,,,,,,,1,,,1,,1
0699600,,,,1,,,,,,,,,,,,,,
0699800,,,,,,,,1,,,,,,,,,,
0699900,1,,,,,,,,,,,,,,,,,
0700100,,,1,,,,,,,,,,1,,,,,
0700200,,,,,,,1,,,,,,,1,,1,,
0700300,,,,,,,,,1,,,,,,,,,
0700400,,,,,1,,2,,,,,,,1,2,,,
0700500,1,1,2,2,,1,,2,1,4,,,,,,2,1,
0700601,,,,,,,,,,1,,1,,,,,,1
0700602,6,,5,1,2,1,3,4,1,5,1,,,1,1,1,2,3
0700700,2,3,4,4,6,4,2,3,1,2,1,1,,5,1,1,,
0700800,,,,,,,,,,,,,,1,,,,
0700900,,,1,,,,,,,,,,2,,2,,,
0701000,,,,,,,,,,,,,,,,,,2
0701100,,,,1,,,,,,,,,,,,,,
0701202,,,,,,,,,,,,,,,,,1,1
0701300,,1,,,,,,,2,,,,1,1,,,,
0701400,,,,,,,,,,,1,,,,,,,
0701600,,,,,,1,,,,,,,,,1,2,,
